Name	rgb1	rgb2	rgb3	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
'singles-160808-scATAC-BM1137-GMP2mid-LS-95'	0.490196078	0.490196078	0.490196078	-0.269973207	-4.646920824	-2.871307397	-0.411572464	-0.596108091	-0.219284633	0.158991442	0.083370926	0.403278305	-0.079340657
'singles-160808-scATAC-BM1137-GMP2mid-LS-96'	0.490196078	0.490196078	0.490196078	1.965811412	-1.822461204	1.395209427	0.127573229	1.502109195	0.008344941	-0.669108509	0.250679307	0.086636282	-0.048881894
'singles-160809-scATAC-BM1137-GMP1low-LS-1'	0.68627451	0.68627451	0.68627451	2.984040184	-1.963719675	-1.885997597	-0.265030775	0.455349127	-0.298961004	-0.138361401	0.069959865	0.254159993	0.011735632
'singles-160809-scATAC-BM1137-GMP1low-LS-2'	0.68627451	0.68627451	0.68627451	1.871937386	-2.763344484	-2.363217533	-0.196265421	0.207479127	-0.712130151	0.034910619	0.263856469	0.187339978	0.074615296
'singles-160809-scATAC-BM1137-GMP1low-LS-4'	0.68627451	0.68627451	0.68627451	2.979110961	-1.915717007	-1.787496837	-0.231662669	0.214649935	-0.567535528	0.211332866	0.304881197	-0.079844789	-0.043702186
'singles-160809-scATAC-BM1137-GMP1low-LS-5'	0.68627451	0.68627451	0.68627451	-0.533841947	-2.997900001	-2.825072038	-1.194658098	-0.308978914	-0.45929877	-0.611539957	-0.483031669	0.756009657	-0.019111456
'singles-160809-scATAC-BM1137-GMP1low-LS-6'	0.68627451	0.68627451	0.68627451	2.455201718	-2.129058548	-1.736330721	-0.702390122	0.138400491	-0.795686618	-0.096735455	-0.132746257	0.28884559	-0.081838374
'singles-160809-scATAC-BM1137-GMP1low-LS-7'	0.68627451	0.68627451	0.68627451	3.083708529	-1.499071078	-1.768041145	-0.243204123	0.730002608	0.228069884	-0.097509221	0.268396393	0.141200108	0.121800379
'singles-160809-scATAC-BM1137-GMP1low-LS-9'	0.68627451	0.68627451	0.68627451	3.223105284	-1.416546836	-1.849105693	-0.066453879	0.537639148	-0.477015772	-0.069975136	0.095368181	0.060239137	0.02911855
'singles-160809-scATAC-BM1137-GMP1low-LS-11'	0.68627451	0.68627451	0.68627451	2.015553436	-1.688630527	-2.900015799	-0.500765174	0.340432615	-0.22178647	0.034548812	0.107873289	0.15539985	0.112683206
'singles-160809-scATAC-BM1137-GMP1low-LS-13'	0.68627451	0.68627451	0.68627451	0.936551359	-2.45913014	-3.125643467	-0.990225715	0.278183271	-0.409043157	0.066420836	0.201450656	0.189878659	0.146562647
'singles-160809-scATAC-BM1137-GMP1low-LS-14'	0.68627451	0.68627451	0.68627451	1.411453525	-2.535295098	-2.722570343	-0.840455076	0.090614463	-0.049608951	-0.220053711	-0.063327986	0.498850248	0.023986553
'singles-160809-scATAC-BM1137-GMP1low-LS-15'	0.68627451	0.68627451	0.68627451	3.544243769	-1.077277595	-1.483538347	-0.287105275	0.743586812	-0.086797761	-0.100552574	0.046073221	0.178516118	-0.057115148
'singles-160809-scATAC-BM1137-GMP1low-LS-16'	0.68627451	0.68627451	0.68627451	3.005176383	-2.10994695	-1.853938847	-0.332290256	0.249165256	-0.531552755	-0.002557835	0.068135688	0.012459816	-0.091595536
'singles-160809-scATAC-BM1137-GMP1low-LS-17'	0.68627451	0.68627451	0.68627451	2.564163739	-2.125373361	-2.013149885	-0.532126167	0.25073833	-0.612323864	-0.101199904	0.26727367	0.070510895	0.143729259
'singles-160809-scATAC-BM1137-GMP1low-LS-19'	0.68627451	0.68627451	0.68627451	2.028839643	-1.876879655	-2.180638289	-0.875950913	-0.12129705	-0.494571056	-0.27851873	-0.354648343	0.342736064	-0.12177917
'singles-160809-scATAC-BM1137-GMP1low-LS-20'	0.68627451	0.68627451	0.68627451	-1.626669068	-3.398403158	2.7661185	-0.642207849	2.122685111	-0.39839545	0.487197753	-0.080882443	-0.120972871	-0.147789786
'singles-160809-scATAC-BM1137-GMP1low-LS-21'	0.68627451	0.68627451	0.68627451	3.648160071	-1.266175012	-0.942645227	-0.310505738	0.845501857	0.293942334	0.018636705	0.288382638	-0.03272045	-0.118316182
'singles-160809-scATAC-BM1137-GMP1low-LS-22'	0.68627451	0.68627451	0.68627451	2.985782001	-2.199431688	-1.592499614	-0.151563025	0.817081685	-0.138663838	-0.121987861	0.274501756	0.119103093	-0.080908693
'singles-160809-scATAC-BM1137-GMP1low-LS-23'	0.68627451	0.68627451	0.68627451	2.01631036	-2.315828612	-1.819851495	-0.576095469	0.434894951	-0.89344828	-0.021451918	0.495082741	-0.068672723	-0.047863879
'singles-160809-scATAC-BM1137-GMP1low-LS-24'	0.68627451	0.68627451	0.68627451	1.074118724	-3.201651963	-2.265944281	-0.062209413	0.181849831	-0.963356188	0.060423112	0.471911711	0.149481147	0.126585028
'singles-160809-scATAC-BM1137-GMP1low-LS-25'	0.68627451	0.68627451	0.68627451	1.090325199	-3.159263461	-2.969658217	-0.339688222	0.215884188	0.399046825	-0.019771747	0.313123394	0.045507639	-0.041539816
'singles-160809-scATAC-BM1137-GMP1low-LS-26'	0.68627451	0.68627451	0.68627451	1.347039631	-2.843247871	-3.041536685	-0.312399626	0.150682941	0.085394062	0.231243245	0.175260464	-0.073075112	0.017451405
'singles-160809-scATAC-BM1137-GMP1low-LS-27'	0.68627451	0.68627451	0.68627451	2.908941076	-3.26992127	-0.134526937	0.590897789	0.713329762	0.073160112	-0.119336814	0.26138366	-0.321260498	-0.155164542
'singles-160809-scATAC-BM1137-GMP1low-LS-28'	0.68627451	0.68627451	0.68627451	2.805635955	-2.702792916	-1.180236967	0.239118461	0.404550765	-0.570927371	0.01944103	0.435242017	-0.002293975	0.066999881
'singles-160809-scATAC-BM1137-GMP1low-LS-31'	0.68627451	0.68627451	0.68627451	2.457472216	-2.063182889	-2.141443792	-0.818132694	0.222123114	-0.239392029	-0.222583513	-0.078854436	0.312474403	-0.003226986
'singles-160809-scATAC-BM1137-GMP1low-LS-32'	0.68627451	0.68627451	0.68627451	1.92532359	-2.87551904	-1.863501999	-0.54173766	-0.06575848	-0.528120722	-0.463000514	-0.257976819	0.310472497	-0.08177152
'singles-160809-scATAC-BM1137-GMP1low-LS-33'	0.68627451	0.68627451	0.68627451	2.991984606	-2.030037598	1.456237095	0.360287833	0.631703508	-0.028285802	-0.342465152	-0.106669989	-0.369715455	-0.056423544
'singles-160809-scATAC-BM1137-GMP1low-LS-36'	0.68627451	0.68627451	0.68627451	2.107691419	-3.562795623	0.947420196	0.225915801	1.151259739	-0.389250442	-0.083671525	0.296305944	-0.177959817	-0.179014415
'singles-160809-scATAC-BM1137-GMP1low-LS-42'	0.68627451	0.68627451	0.68627451	2.644535125	-1.321998673	-2.041874924	-0.435223772	0.775893579	0.22995931	0.20301357	0.454902729	-0.031233565	0.044544417
'singles-160809-scATAC-BM1137-GMP1low-LS-43'	0.68627451	0.68627451	0.68627451	2.626259071	-2.116064069	-2.133347732	-0.24995321	0.689706376	-0.300197832	0.048849695	0.245970815	-0.064252085	0.045995133
'singles-160809-scATAC-BM1137-GMP1low-LS-44'	0.68627451	0.68627451	0.68627451	1.985808081	-2.33325905	-2.081363957	-0.124958439	0.073528165	-0.864331188	0.296292419	0.401524163	-0.134016849	0.096500971
'singles-160809-scATAC-BM1137-GMP1low-LS-45'	0.68627451	0.68627451	0.68627451	2.5093721	-3.568093621	-0.962868806	0.324305389	0.199951644	0.200044191	0.141413523	0.48296275	0.019464746	0.054339955
'singles-160809-scATAC-BM1137-GMP1low-LS-46'	0.68627451	0.68627451	0.68627451	2.05386985	-3.192179093	-2.241340966	-0.403786655	0.366950498	0.134753212	-0.08133219	-0.039142462	0.146902173	-0.165837135
'singles-160809-scATAC-BM1137-GMP1low-LS-48'	0.68627451	0.68627451	0.68627451	2.107896391	-2.399878195	-2.5130579	-0.550652824	0.270063223	0.014032852	-0.015854076	0.252908955	0.273094741	0.053153345
'singles-160809-scATAC-BM1137-GMP1low-LS-50'	0.68627451	0.68627451	0.68627451	2.139031825	-2.315366571	-2.548551642	-0.597721838	0.249951269	-0.427171976	-0.023314595	0.069991343	0.148446405	0.075009649
'singles-160809-scATAC-BM1137-GMP1low-LS-52'	0.68627451	0.68627451	0.68627451	3.433564821	-1.461744224	0.080612869	0.215090759	0.662149732	-0.644269054	-0.477053671	-0.140332059	-0.016442828	-0.097959428
'singles-160809-scATAC-BM1137-GMP1low-LS-53'	0.68627451	0.68627451	0.68627451	2.379867701	-1.903463572	-1.823164084	-0.139057658	1.125642577	0.050808524	0.024341911	0.500049198	0.078944208	0.090013374
'singles-160809-scATAC-BM1137-GMP1low-LS-54'	0.68627451	0.68627451	0.68627451	2.820790714	-1.919780722	-2.056611503	-0.461890254	0.273410429	-0.531227132	0.040720796	0.094370859	0.08178951	0.04853636
'singles-160809-scATAC-BM1137-GMP1low-LS-55'	0.68627451	0.68627451	0.68627451	1.910163145	-3.056105365	-2.574232531	-0.070638076	0.373390562	0.033515275	0.148456921	0.21820985	0.020596436	-0.048642305
'singles-160809-scATAC-BM1137-GMP1low-LS-56'	0.68627451	0.68627451	0.68627451	3.232553288	-1.922299762	0.41204396	0.018129338	0.88583931	-0.246382621	-0.392617801	0.314749904	-0.298564371	-0.023041561
'singles-160809-scATAC-BM1137-GMP1low-LS-58'	0.68627451	0.68627451	0.68627451	3.479312663	-1.398772906	-1.387177962	-0.15082368	0.739552671	-0.358363088	-0.080306968	0.187702482	0.002085913	0.058152512
'singles-160809-scATAC-BM1137-GMP1low-LS-59'	0.68627451	0.68627451	0.68627451	2.532133475	-2.256711055	0.809137667	0.321176842	1.583680631	-0.128354511	-0.065742736	0.260997859	-0.125283624	-0.045659495
'singles-160809-scATAC-BM1137-GMP1low-LS-60'	0.68627451	0.68627451	0.68627451	1.773455741	-2.136890143	2.28093365	0.592735474	0.894136185	-0.683257896	-0.332612726	-0.210336314	-0.191647033	-0.049867713
'singles-160809-scATAC-BM1137-GMP1low-LS-61'	0.68627451	0.68627451	0.68627451	2.19901915	-2.956123078	-2.300700409	-0.405071919	0.072055111	-0.260769729	0.06599952	0.155750524	0.133796868	-0.134083158
'singles-160809-scATAC-BM1137-GMP1low-LS-62'	0.68627451	0.68627451	0.68627451	2.343909222	-1.627015668	-2.410527389	-0.687876917	0.35757115	-0.228615673	-0.222399533	0.065984629	0.333376	0.016529076
'singles-160809-scATAC-BM1137-GMP1low-LS-63'	0.68627451	0.68627451	0.68627451	2.885604238	-2.014099357	-1.779204022	-0.394653381	0.434083817	-0.509013163	-0.050116098	0.255191031	0.148607024	0.089521285
'singles-160809-scATAC-BM1137-GMP1low-LS-64'	0.68627451	0.68627451	0.68627451	1.637351969	-2.772150345	-2.583768582	-0.737388373	0.208026704	-0.067521319	-0.329270374	0.018966496	0.29358432	-0.114624035
'singles-160809-scATAC-BM1137-GMP1low-LS-66'	0.68627451	0.68627451	0.68627451	1.673189132	-3.158367234	-2.531494091	-0.306916976	0.360172711	0.225359106	0.265232136	0.31454502	-0.025949595	-0.056355929
'singles-160809-scATAC-BM1137-GMP1low-LS-68'	0.68627451	0.68627451	0.68627451	3.929908283	-1.194861738	-0.144298245	0.153969377	0.719151674	-0.503322165	-0.019448125	0.212654476	-0.148685822	-0.040804329
'singles-160809-scATAC-BM1137-GMP1low-LS-69'	0.68627451	0.68627451	0.68627451	2.301806028	-1.75819398	-2.548474215	-0.541584546	0.521555898	-0.296208858	0.060084527	0.239216765	0.07866173	0.073602417
'singles-160809-scATAC-BM1137-GMP1low-LS-70'	0.68627451	0.68627451	0.68627451	3.171749923	-2.200130865	-0.69864951	-0.418029073	0.748513786	-0.062540331	-0.467399551	-0.206594831	-0.049638058	-0.016247254
'singles-160809-scATAC-BM1137-GMP1low-LS-74'	0.68627451	0.68627451	0.68627451	3.025754375	-1.973659752	-1.531232666	-0.37372807	0.862835928	-0.247110194	-0.241044511	0.083961767	0.12012318	0.00902121
'singles-160809-scATAC-BM1137-GMP1low-LS-75'	0.68627451	0.68627451	0.68627451	3.084797018	-3.048292351	-0.827258626	0.091465618	0.47698403	-0.066462271	-0.137431878	0.36295486	-0.101139193	-0.057768028
'singles-160809-scATAC-BM1137-GMP1low-LS-77'	0.68627451	0.68627451	0.68627451	2.204169466	-2.667754754	-2.113601022	-0.298283189	-0.138323027	-0.571184309	0.06529699	0.383705503	0.191139839	0.117564657
'singles-160809-scATAC-BM1137-GMP1low-LS-78'	0.68627451	0.68627451	0.68627451	3.672547133	-1.636190643	-1.238294869	0.1003641	0.62757654	-0.382928088	-0.011345641	0.046530166	-0.08965317	0.024607452
'singles-160809-scATAC-BM1137-GMP1low-LS-79'	0.68627451	0.68627451	0.68627451	2.005507878	-2.256008016	-2.743507525	-0.467804877	0.309599593	-0.332515926	0.025997795	0.180108419	0.103062373	0.014136644
'singles-160809-scATAC-BM1137-GMP1low-LS-80'	0.68627451	0.68627451	0.68627451	3.314432487	-1.486625105	-1.04838442	-0.47539	0.335943584	-0.282676502	-0.427667472	-0.225213492	0.272972605	-0.115439986
'singles-160809-scATAC-BM1137-GMP1low-LS-81'	0.68627451	0.68627451	0.68627451	3.501118139	-1.718515359	-1.110487724	-0.330737927	0.490382926	-0.526795286	-0.078283243	0.191966375	-0.082466347	-0.001783542
'singles-160809-scATAC-BM1137-GMP1low-LS-82'	0.68627451	0.68627451	0.68627451	3.559348331	-0.937637393	-1.129495169	0.313679207	0.547110589	-0.569253988	-0.020158334	-0.076836589	0.25170997	0.133343077
'singles-160809-scATAC-BM1137-GMP1low-LS-83'	0.68627451	0.68627451	0.68627451	3.220940227	-2.236722285	-0.468149563	0.502649388	0.965457955	0.193613951	-0.2098926	0.285459676	-0.22714075	-0.003335464
'singles-160809-scATAC-BM1137-GMP1low-LS-84'	0.68627451	0.68627451	0.68627451	2.652311787	-1.787606664	-2.014350921	-0.247494537	0.811377747	-0.291639875	-0.313530342	0.16163911	0.179251456	0.022007371
'singles-160809-scATAC-BM1137-GMP1low-LS-86'	0.68627451	0.68627451	0.68627451	3.193476662	-1.785411571	-0.398155653	0.014179407	0.158721064	-0.991511877	-0.279055016	0.15829676	0.135876982	0.11455592
'singles-160809-scATAC-BM1137-GMP1low-LS-87'	0.68627451	0.68627451	0.68627451	1.396722974	-3.179549862	-2.740222137	-0.378987573	0.08168229	-0.316252475	0.276096157	0.257337505	-0.016893959	-0.047976099
'singles-160809-scATAC-BM1137-GMP1low-LS-88'	0.68627451	0.68627451	0.68627451	3.010077598	-1.531349488	-1.890774285	-0.284360344	0.375539209	-0.268935281	0.151080824	0.382864668	0.168128199	0.066896054
'singles-160809-scATAC-BM1137-GMP1low-LS-89'	0.68627451	0.68627451	0.68627451	2.459959541	-2.919936955	-1.999846208	-0.273141924	0.269454391	-0.313903255	-0.224348237	-0.053939046	0.201400665	-0.009531121
'singles-160809-scATAC-BM1137-GMP1low-LS-90'	0.68627451	0.68627451	0.68627451	-0.855073053	-3.124179312	2.504159957	-0.262476832	2.155911898	-0.532674496	0.176879496	-0.075923954	-0.058394737	-0.194548467
'singles-160809-scATAC-BM1137-GMP1low-LS-91'	0.68627451	0.68627451	0.68627451	2.350007354	-1.785261839	-2.437527896	-0.541575759	0.523764301	-0.1804925	-0.068062333	0.303038655	0.202539095	0.042440403
'singles-160809-scATAC-BM1137-GMP1low-LS-95'	0.68627451	0.68627451	0.68627451	3.292975968	-1.8599314	-1.561540153	-0.024134798	0.683485691	-0.353383685	0.003601343	0.227236049	0.006585887	-0.03596598
'singles-160809-scATAC-BM1137-GMP1low-LS-96'	0.68627451	0.68627451	0.68627451	3.221195046	-2.60496108	0.371776747	0.151872928	0.88061458	-0.252964134	-0.146233514	0.277857329	0.052917208	-0.085677016
'singles-160818-BM1137-pDC-LS-1'	0.764705882	0.564705882	0.831372549	-6.944904261	-7.08337095	2.836893339	2.075686009	-0.531057798	0.159636266	0.06654951	0.022131219	0.124371842	0.047184515
'singles-160818-BM1137-pDC-LS-2'	0.764705882	0.564705882	0.831372549	-3.684599463	-5.943760428	1.784023937	2.074544466	-0.124562148	0.634121541	0.134178219	-0.149973674	0.162893866	-0.091638505
'singles-160818-BM1137-pDC-LS-3'	0.764705882	0.564705882	0.831372549	-5.246134169	-6.983186461	1.863392437	2.000215726	-0.824184859	0.432794903	0.088708914	0.031765128	0.039001605	0.06766953
'singles-160818-BM1137-pDC-LS-7'	0.764705882	0.564705882	0.831372549	-0.821005242	-5.641260687	-0.266478066	1.592693514	-0.146534219	0.654656885	0.014080113	-0.05599872	0.196795983	-0.182142918
'singles-160818-BM1137-pDC-LS-8'	0.764705882	0.564705882	0.831372549	-3.699500801	-6.250719055	1.894102205	1.972465568	-0.302278405	0.518042827	-0.196577546	0.033127239	0.260982551	-0.100815491
'singles-160818-BM1137-pDC-LS-10'	0.764705882	0.564705882	0.831372549	-6.595910161	-6.672146839	2.809448363	2.140475937	-0.801250049	0.171521157	-0.014621283	-0.119987097	0.056031834	-0.057832006
'singles-160818-BM1137-pDC-LS-12'	0.764705882	0.564705882	0.831372549	-4.105544509	-6.550199072	2.241932613	1.832928054	-0.410628765	0.321669158	0.19866046	-0.010491177	-0.026699964	-0.101939356
'singles-160818-BM1137-pDC-LS-13'	0.764705882	0.564705882	0.831372549	-3.495402015	-6.385603738	1.958006325	1.945596524	-0.227181033	0.282734682	-0.253630081	0.096063708	0.096688787	-0.00628285
'singles-160818-BM1137-pDC-LS-14'	0.764705882	0.564705882	0.831372549	-6.500897894	-7.37272653	2.386553865	1.880250836	-0.557641954	0.370214389	0.062900344	0.14697618	0.273781682	-0.066750486
'singles-160818-BM1137-pDC-LS-15'	0.764705882	0.564705882	0.831372549	-5.013087474	-6.545923699	1.959827488	2.143483244	-0.359805978	0.387277357	-0.07384715	-0.18236547	0.135864534	-0.117156202
'singles-160818-BM1137-pDC-LS-17'	0.764705882	0.564705882	0.831372549	-3.319817013	-5.639790057	1.546097587	1.899649967	0.01289611	1.041727104	0.187895506	-0.082397175	-0.171457377	-0.16368097
'singles-160818-BM1137-pDC-LS-20'	0.764705882	0.564705882	0.831372549	-6.072563883	-6.924971277	2.713712146	1.994072888	-0.271516777	0.334611092	-0.098416812	0.021401757	0.05627234	0.016893462
'singles-160818-BM1137-pDC-LS-21'	0.764705882	0.564705882	0.831372549	-4.203543712	-6.716256164	1.252887783	2.00687916	-0.839797108	0.341054882	0.038476171	-0.143111914	0.272327362	-0.076454634
'singles-160818-BM1137-pDC-LS-22'	0.764705882	0.564705882	0.831372549	-6.968411261	-7.458640703	2.475045916	1.91461876	-1.266453034	0.016219702	0.066454502	-0.14985099	0.258678532	0.055089096
'singles-160818-BM1137-pDC-LS-23'	0.764705882	0.564705882	0.831372549	-1.824466862	-6.100875013	0.92852765	1.526390511	-0.652289446	0.714518688	-0.101025288	-0.089200074	-0.152650931	-0.078809892
'singles-160818-BM1137-pDC-LS-24'	0.764705882	0.564705882	0.831372549	-5.417742762	-7.079519623	0.324501342	1.878158165	-1.119441426	0.702857491	0.341212446	0.007335909	0.028274424	0.031551003
'singles-160818-BM1137-pDC-LS-25'	0.764705882	0.564705882	0.831372549	-2.519333468	-5.927930737	0.972488935	1.941841749	-0.644545989	0.502838067	-0.044544328	-0.272336722	0.254864388	-0.099008722
'singles-160818-BM1137-pDC-LS-26'	0.764705882	0.564705882	0.831372549	-8.953717066	-8.037363314	3.080758153	1.792824571	-1.369725065	0.057787906	-0.132750651	-0.131070645	0.425257996	0.173770479
'singles-160818-BM1137-pDC-LS-27'	0.764705882	0.564705882	0.831372549	-6.331476229	-7.111762678	2.336426161	2.117365102	-0.596315422	0.323375183	-0.024416367	0.102033608	0.113093064	0.100835046
'singles-160818-BM1137-pDC-LS-31'	0.764705882	0.564705882	0.831372549	-4.272259444	-6.36648215	1.903899516	2.088757736	-0.244855385	0.50295782	0.077799491	-0.018885936	0.159879234	-0.049648947
'singles-160818-BM1137-pDC-LS-32'	0.764705882	0.564705882	0.831372549	-9.116902321	-7.991020072	3.042262583	1.9139018	-0.898966307	0.049228395	-0.053889305	-0.034832181	0.070415616	0.153499481
'singles-160818-BM1137-pDC-LS-34'	0.764705882	0.564705882	0.831372549	-4.410241459	-6.627251776	1.123991355	2.011787089	-0.650848367	0.639231293	0.227059341	-0.010811451	0.085925005	-0.140726751
'singles-160818-BM1137-pDC-LS-35'	0.764705882	0.564705882	0.831372549	-9.274832839	-7.892609302	3.17610426	1.898350708	-1.052932742	0.185879456	-0.111234455	-0.062839543	0.315394331	0.086516103
'singles-160818-BM1137-pDC-LS-36'	0.764705882	0.564705882	0.831372549	-7.774041456	-7.772457065	2.833466198	1.787133876	-1.123622816	0.134831294	0.095221884	0.098228466	0.152766422	0.051265616
'singles-160818-BM1137-pDC-LS-37'	0.764705882	0.564705882	0.831372549	-4.2501265	-6.278092913	2.356477291	2.04688676	-0.463362547	0.275791556	-0.103277552	-0.110573542	0.181522456	-0.070001372
'singles-160818-BM1137-pDC-LS-38'	0.764705882	0.564705882	0.831372549	-5.081885437	-7.437209624	1.403527998	1.800054832	-1.048102012	0.263005991	0.031873824	0.065461822	0.278236469	0.053150542
'singles-160818-BM1137-pDC-LS-39'	0.764705882	0.564705882	0.831372549	-2.005329271	-5.955270448	0.981393282	1.840924031	-0.449985731	0.588202753	0.150498117	0.048805172	-0.016586325	-0.111270657
'singles-160818-BM1137-pDC-LS-40'	0.764705882	0.564705882	0.831372549	-7.3010985	-7.270191758	1.899357467	2.160824416	-0.643088819	0.609050693	0.047127146	-0.002158493	-0.041159014	0.092049905
'singles-160818-BM1137-pDC-LS-42'	0.764705882	0.564705882	0.831372549	-2.568961549	-6.115249921	0.323415161	1.912377608	-0.687250299	0.606014923	0.075010151	-0.112850785	-0.036465506	-0.178218218
'singles-160818-BM1137-pDC-LS-43'	0.764705882	0.564705882	0.831372549	-2.050169555	-5.9035605	0.195905895	1.938744155	-0.472523511	0.600522196	0.013742164	-0.018078221	0.321926772	-0.021272204
'singles-160818-BM1137-pDC-LS-44'	0.764705882	0.564705882	0.831372549	-11.69984151	-8.316712467	3.423498064	1.821997278	-1.500205916	0.197524315	-0.034238755	-0.177851485	0.570054713	0.28084996
'singles-160818-BM1137-pDC-LS-45'	0.764705882	0.564705882	0.831372549	-3.026136714	-6.579855596	0.620346847	1.7951962	-0.851074174	0.228180098	0.323177204	-0.050036097	0.110809123	-0.150189128
'singles-160818-BM1137-pDC-LS-46'	0.764705882	0.564705882	0.831372549	-0.529036056	-4.443780229	0.405752294	1.856907409	0.319113835	1.128601698	0.120013182	0.056762762	0.109406841	-0.123441286
'singles-160818-BM1137-pDC-LS-48'	0.764705882	0.564705882	0.831372549	-5.210974926	-6.429938094	2.071856097	2.114080307	-0.285915863	0.725867362	-0.176154107	-0.007269679	0.15969841	-0.080114976
'singles-160818-BM1137-pDC-LS-49'	0.764705882	0.564705882	0.831372549	-8.069969283	-7.279199697	2.650503731	2.134684049	-0.551873953	0.620784822	-0.074255654	-0.030008344	0.193578923	0.142610154
'singles-160818-BM1137-pDC-LS-50'	0.764705882	0.564705882	0.831372549	-4.195339059	-7.104880372	0.8828745	1.75241835	-1.064808677	0.327394852	0.187538131	0.153571417	0.013171154	-0.003456905
'singles-160818-BM1137-pDC-LS-51'	0.764705882	0.564705882	0.831372549	-1.818907424	-6.105816945	0.031420571	1.815946569	-0.50357516	0.444004298	0.138391469	0.154836229	-0.028326954	-0.041908547
'singles-160818-BM1137-pDC-LS-54'	0.764705882	0.564705882	0.831372549	-4.423241147	-6.239007955	2.116672488	1.992640719	-0.634416203	0.130113293	-0.234235004	-0.398921384	0.322486458	-0.167187747
'singles-160818-BM1137-pDC-LS-55'	0.764705882	0.564705882	0.831372549	-5.0655235	-6.306009733	2.262789754	2.206721501	-0.208067584	0.499721931	-0.088884148	0.022796539	0.223643355	-0.012799297
'singles-160818-BM1137-pDC-LS-56'	0.764705882	0.564705882	0.831372549	-2.449522476	-6.443533287	0.189383063	1.676798566	-0.987152467	0.411658886	0.147013798	0.083267356	-0.06716133	-0.003401012
'singles-160818-BM1137-pDC-LS-57'	0.764705882	0.564705882	0.831372549	-9.1663076	-7.675113001	3.031387828	2.056525346	-0.975083231	0.247459104	-0.306422337	-0.024097505	0.114428415	0.161744449
'singles-160818-BM1137-pDC-LS-58'	0.764705882	0.564705882	0.831372549	-0.987397174	-5.51541204	0.289491985	1.859724226	-0.367993069	0.586438648	0.078098203	0.051597027	0.042286508	-0.114320837
'singles-160818-BM1137-pDC-LS-59'	0.764705882	0.564705882	0.831372549	-2.020793832	-6.419427199	-0.659392463	1.229504089	-1.126692043	0.319876335	0.317947289	-0.194068649	-0.020930538	-0.179182728
'singles-160818-BM1137-pDC-LS-60'	0.764705882	0.564705882	0.831372549	-5.7105274	-7.015258928	2.183363578	1.993949582	-0.717503621	0.547207531	-0.134883369	-0.128110324	0.178448441	0.138657081
'singles-160818-BM1137-pDC-LS-63'	0.764705882	0.564705882	0.831372549	-6.603757933	-7.210993192	2.34282839	2.034575889	-0.681327099	0.496952097	-0.022860631	0.01064425	0.068862408	0.060611709
'singles-160818-BM1137-pDC-LS-65'	0.764705882	0.564705882	0.831372549	-3.158214072	-6.246611123	2.107679819	1.770581974	0.090194119	0.453496449	-0.230242477	-0.053500828	0.049811693	0.053387511
'singles-160818-BM1137-pDC-LS-66'	0.764705882	0.564705882	0.831372549	-2.88886386	-6.131368691	1.178758912	2.009066093	-0.398620241	0.457552518	-0.096609031	-0.127441761	0.274603611	-0.072506883
'singles-160818-BM1137-pDC-LS-67'	0.764705882	0.564705882	0.831372549	-1.576677895	-5.627760165	0.958355858	1.682639504	0.104832739	0.86588528	-0.147066011	-0.051154321	0.079158302	-0.207150984
'singles-160818-BM1137-pDC-LS-68'	0.764705882	0.564705882	0.831372549	-2.032541359	-5.798233294	1.347370794	2.00567946	-0.090989752	0.356465925	-0.021776458	0.117605232	-0.003726589	-0.045086095
'singles-160818-BM1137-pDC-LS-70'	0.764705882	0.564705882	0.831372549	-4.000181751	-6.728191648	-1.235333901	1.411294678	-1.568252963	0.016381384	0.460089661	-0.215026623	0.062901711	0.009169569
'singles-160818-BM1137-pDC-LS-73'	0.764705882	0.564705882	0.831372549	-3.685202931	-6.049872669	1.526393436	2.14164912	-0.516920089	0.592050408	0.016693082	-0.108697794	0.279097086	-0.06093733
'singles-160818-BM1137-pDC-LS-74'	0.764705882	0.564705882	0.831372549	-5.827796365	-6.912726579	1.604708575	2.22390397	-1.011650797	0.218328806	0.149949834	-0.135000285	0.071014981	0.066197188
'singles-160818-BM1137-pDC-LS-75'	0.764705882	0.564705882	0.831372549	-1.680700337	-5.999982049	-1.688622761	0.958705755	-1.146943209	0.4423631	0.427494325	0.010086484	-0.03230044	-0.085433887
'singles-160818-BM1137-pDC-LS-76'	0.764705882	0.564705882	0.831372549	-4.750623908	-6.622359396	1.845264157	2.029348337	-0.552269579	0.534049388	0.205713924	0.017880062	0.050036268	-0.060334497
'singles-160818-BM1137-pDC-LS-77'	0.764705882	0.564705882	0.831372549	-2.012915169	-5.568816258	1.108537638	1.98946053	0.308284256	0.671197795	0.030833432	0.138403938	0.059855992	0.015286268
'singles-160818-BM1137-pDC-LS-78'	0.764705882	0.564705882	0.831372549	-8.054753589	-7.545534641	2.138887625	2.08388239	-1.024930179	0.627829167	0.00693297	0.050705801	0.081283547	0.115248349
'singles-160818-BM1137-pDC-LS-79'	0.764705882	0.564705882	0.831372549	-6.341520087	-7.288723041	2.131350965	1.885933161	-0.347388419	0.690372826	0.072619879	0.015935128	0.252462001	0.008338354
'singles-160818-BM1137-pDC-LS-80'	0.764705882	0.564705882	0.831372549	-9.251823872	-7.665171367	3.105552993	2.067684557	-1.164310703	-0.249619395	-0.024845869	0.044056223	0.415843253	0.127894173
